日期,季节,AQI,质量等级,PM2.5,PM10,NO2,CO,SO2,O3_8h
2023-02-12,冬,38,优,5,8,12,0.2,2,75
2023-02-13,冬,30,优,9,18,23,0.3,2,59
2023-02-14,冬,53,良,32,56,35,0.5,3,53
2023-02-15,冬,95,良,71,104,49,0.7,3,40
2023-02-16,冬,180,中度污染,136,181,62,1.0,3,38
2023-02-17,冬,155,中度污染,118,150,41,0.9,2,73
2023-02-18,冬,39,优,6,30,14,0.2,2,78
2023-02-19,冬,35,优,5,23,16,0.2,2,70
2023-02-20,冬,45,优,22,45,33,0.4,3,52
2023-02-21,冬,79,良,58,100,56,0.7,3,44
2023-02-22,冬,123,轻度污染,93,142,66,0.8,3,43
2023-02-23,冬,39,优,21,34,23,0.3,2,77
2023-02-24,冬,36,优,11,23,24,0.2,2,71
2023-02-25,冬,88,良,65,104,40,0.6,4,85
2023-02-26,冬,175,中度污染,132,187,54,0.9,4,81
2023-02-27,冬,74,良,54,79,29,0.5,2,80
2023-02-28,冬,40,优,5,17,19,0.2,2,80
2023-03-01,春,57,良,21,64,37,0.3,3,71
2023-03-02,春,65,良,34,79,41,0.5,3,78
2023-03-03,春,142,轻度污染,108,174,55,1.2,8,93
2023-03-04,春,214,重度污染,164,225,47,1.4,4,106
2023-03-05,春,169,中度污染,128,177,43,1.1,3,108
2023-03-06,春,200,中度污染,150,221,56,1.3,6,136
2023-03-07,春,89,良,66,125,30,0.6,3,111
2023-03-08,春,79,良,45,108,49,0.5,3,70
2023-03-09,春,293,重度污染,81,415,35,0.5,3,84
2023-03-10,春,103,轻度污染,17,155,10,0.2,2,74
2023-03-11,春,55,良,9,59,9,0.2,2,78
2023-03-12,春,75,良,32,99,47,0.5,3,39
2023-03-13,春,129,轻度污染,42,207,31,0.4,3,82
2023-03-14,春,86,良,16,122,6,0.2,3,79
2023-03-15,春,53,良,14,56,22,0.3,3,69
2023-03-16,春,80,良,45,109,42,0.5,3,47
2023-03-17,春,44,优,19,43,27,0.3,2,87
2023-03-18,春,76,良,55,101,36,0.4,2,95
2023-03-19,春,149,轻度污染,114,160,43,0.7,3,95
2023-03-20,春,160,中度污染,122,166,41,0.8,3,101
2023-03-21,春,500,严重污染,168,681,15,0.3,3,83
2023-03-22,春,100,良,34,150,10,0.1,3,77
2023-03-23,春,63,良,20,75,19,0.3,3,69
2023-03-24,春,61,良,24,71,24,0.3,2,84
2023-03-25,春,57,良,23,63,23,0.3,2,88
2023-03-26,春,56,良,20,61,26,0.3,2,91
2023-03-27,春,94,良,65,137,44,0.7,5,115
2023-03-28,春,115,轻度污染,87,172,45,0.7,4,151
2023-03-29,春,113,轻度污染,78,161,38,0.6,4,174
2023-03-30,春,95,良,55,115,28,0.4,3,153
2023-03-31,春,85,良,54,104,26,0.4,3,142
2023-04-01,春,100,良,75,128,41,0.7,5,97
2023-04-02,春,70,良,44,90,30,0.6,5,116
2023-04-03,春,43,优,16,37,11,0.3,3,86
2023-04-04,春,49,优,20,37,16,0.3,2,98
2023-04-05,春,42,优,13,42,9,0.2,3,83
2023-04-06,春,43,优,6,35,8,0.1,2,85
2023-04-07,春,52,良,15,54,19,0.2,2,94
2023-04-08,春,86,良,61,122,37,0.5,3,113
2023-04-09,春,235,重度污染,114,374,39,0.5,3,94
2023-04-10,春,408,严重污染,100,508,6,0.2,3,87
2023-04-11,春,286,重度污染,111,410,29,0.3,2,79
2023-04-12,春,475,严重污染,159,575,46,0.6,3,79
2023-04-13,春,155,中度污染,75,260,22,0.3,3,94
2023-04-14,春,72,良,24,94,15,0.1,3,88
2023-04-15,春,54,良,17,57,20,0.2,2,94
2023-04-16,春,83,良,42,115,30,0.5,4,106
2023-04-17,春,71,良,32,90,33,0.5,3,125
2023-04-18,春,105,轻度污染,38,110,31,0.5,3,165
2023-04-19,春,72,良,18,93,11,0.2,3,88
2023-04-20,春,45,优,11,38,9,0.2,2,89
2023-04-21,春,33,优,20,33,15,0.3,2,66
2023-04-22,春,54,良,30,57,29,0.4,3,90
2023-04-23,春,57,良,28,64,23,0.4,2,105
2023-04-24,春,64,良,31,77,13,0.3,2,91
2023-04-25,春,54,良,15,58,23,0.2,2,102
2023-04-26,春,83,良,52,115,38,0.5,3,79
2023-04-27,春,66,良,36,82,16,0.3,2,88
2023-04-28,春,45,优,11,44,14,0.2,2,90
2023-04-29,春,58,良,14,43,19,0.2,2,109
2023-04-30,春,107,轻度污染,40,92,28,0.5,4,167
2023-05-01,春,111,轻度污染,39,100,23,0.6,3,172
2023-05-02,春,128,轻度污染,42,101,24,0.7,4,190
2023-05-03,春,56,良,32,61,16,0.6,2,98
2023-05-04,春,37,优,10,22,11,0.3,3,74
2023-05-05,春,48,优,8,26,19,0.2,3,96
2023-05-06,春,57,良,11,33,22,0.2,2,108
2023-05-07,春,89,良,19,50,24,0.3,2,146
2023-05-08,春,90,良,26,65,27,0.4,3,148
2023-05-09,春,106,轻度污染,22,59,28,0.4,3,166
2023-05-10,春,113,轻度污染,43,82,29,0.5,3,174
2023-05-11,春,68,良,37,61,28,0.5,3,121
2023-05-12,春,70,良,10,28,21,0.3,3,124
2023-05-13,春,125,轻度污染,33,75,27,0.5,3,187
2023-05-14,春,170,中度污染,54,103,24,0.8,3,235
2023-05-15,春,128,轻度污染,48,104,18,0.6,2,190
2023-05-16,春,73,良,28,61,15,0.5,3,127
2023-05-17,春,80,良,19,51,20,0.5,3,136
2023-05-18,春,60,良,43,69,28,0.8,3,44
2023-05-19,春,148,轻度污染,53,245,8,0.2,3,81
2023-05-20,春,74,良,26,97,10,0.2,3,97
2023-05-21,春,53,良,13,35,15,0.2,3,103
2023-05-22,春,80,良,13,42,21,0.2,2,136
2023-05-23,春,114,轻度污染,29,86,15,0.4,3,175
2023-05-24,春,64,良,35,78,16,0.4,3,115
2023-05-25,春,109,轻度污染,48,91,23,0.5,2,169
2023-05-26,春,83,良,61,88,19,0.7,3,110
2023-05-27,春,102,轻度污染,29,44,14,0.4,3,162
2023-05-28,春,130,轻度污染,29,59,17,0.5,3,193
2023-05-29,春,59,良,34,60,20,0.5,3,110
2023-05-30,春,80,良,42,71,25,0.6,3,136
2023-05-31,春,66,良,27,61,20,0.4,3,119
2023-06-01,夏,60,良,8,30,13,0.2,2,112
2023-06-02,夏,84,良,10,28,21,0.2,2,140
2023-06-03,夏,76,良,10,27,17,0.2,2,131
2023-06-04,夏,104,轻度污染,18,49,20,0.3,2,164
2023-06-05,夏,86,良,12,32,14,0.2,2,143
2023-06-06,夏,89,良,17,50,22,0.3,2,146
2023-06-07,夏,74,良,11,40,15,0.2,2,128
2023-06-08,夏,49,优,8,25,18,0.2,3,98
2023-06-09,夏,52,良,6,17,11,0.2,3,102
2023-06-10,夏,60,良,10,26,16,0.4,2,111
2023-06-11,夏,68,良,14,25,13,0.4,3,121
2023-06-12,夏,89,良,7,20,17,0.3,2,146
2023-06-13,夏,166,中度污染,24,56,22,0.5,3,231
2023-06-14,夏,203,重度污染,31,69,20,0.7,5,278
2023-06-15,夏,185,中度污染,37,79,20,0.7,4,250
2023-06-16,夏,187,中度污染,36,81,24,0.5,3,252
2023-06-17,夏,174,中度污染,45,81,15,0.6,3,239
2023-06-18,夏,75,良,47,71,18,0.6,3,130
2023-06-19,夏,87,良,18,26,15,0.3,3,144
2023-06-20,夏,99,良,9,23,26,0.2,2,158
2023-06-21,夏,138,轻度污染,17,43,27,0.3,2,201
2023-06-22,夏,177,中度污染,28,65,24,0.5,3,242
2023-06-23,夏,144,轻度污染,28,63,21,0.5,3,208
2023-06-24,夏,137,轻度污染,33,63,15,0.6,4,200
2023-06-25,夏,97,良,23,45,14,0.5,2,156
2023-06-26,夏,151,中度污染,18,37,20,0.4,2,216
2023-06-27,夏,67,良,24,47,20,0.5,3,120
2023-06-28,夏,114,轻度污染,15,29,19,0.3,3,175
2023-06-29,夏,187,中度污染,20,52,25,0.5,3,252
2023-06-30,夏,170,中度污染,23,59,22,0.4,3,235
2023-07-01,夏,181,中度污染,31,64,23,0.5,3,246
2023-07-02,夏,119,轻度污染,37,60,14,0.8,2,180
2023-07-03,夏,81,良,15,22,10,0.4,3,137
2023-07-04,夏,85,良,16,46,24,0.3,3,141
2023-07-05,夏,75,良,12,36,17,0.3,2,129
2023-07-06,夏,57,良,6,17,13,0.3,2,108
2023-07-07,夏,76,良,7,18,15,0.3,3,131
2023-07-08,夏,137,轻度污染,13,46,28,0.3,2,200
2023-07-09,夏,160,中度污染,18,43,20,0.5,3,225
2023-07-10,夏,134,轻度污染,21,38,11,0.6,3,197
2023-07-11,夏,48,优,21,29,11,0.7,3,95
2023-07-12,夏,42,优,12,15,13,0.6,3,84
2023-07-13,夏,61,良,16,26,11,0.4,3,113
2023-07-14,夏,50,优,8,15,8,0.2,3,100
2023-07-15,夏,76,良,11,21,15,0.3,3,131
2023-07-16,夏,139,轻度污染,22,45,20,0.5,2,202
2023-07-17,夏,137,轻度污染,28,52,21,0.5,3,200
2023-07-18,夏,159,中度污染,33,59,20,0.5,3,224
2023-07-19,夏,132,轻度污染,34,62,20,0.5,3,195
2023-07-20,夏,60,良,31,44,12,0.6,3,112
2023-07-21,夏,39,优,23,29,11,0.6,3,77
2023-07-22,夏,90,良,18,28,15,0.5,3,148
2023-07-23,夏,128,轻度污染,31,51,16,0.6,3,190
2023-07-24,夏,122,轻度污染,8,15,10,0.3,3,184
2023-07-25,夏,104,轻度污染,31,50,14,0.6,3,164
2023-07-26,夏,100,良,27,41,17,0.5,3,160
2023-07-27,夏,49,优,12,24,17,0.4,3,98
2023-07-28,夏,31,优,16,28,16,0.5,3,61
2023-07-29,夏,21,优,4,7,7,0.3,3,42
2023-07-30,夏,19,优,12,16,8,0.4,3,37
2023-07-31,夏,30,优,21,28,11,0.5,3,58
2023-08-01,夏,47,优,26,34,9,0.5,3,94
2023-08-02,夏,62,良,42,58,11,0.6,3,114
2023-08-03,夏,70,良,26,38,16,0.5,3,124
2023-08-04,夏,62,良,15,28,15,0.4,3,114
2023-08-05,夏,49,优,16,32,13,0.6,3,98
2023-08-06,夏,48,优,27,48,18,0.5,3,91
2023-08-07,夏,89,良,37,55,17,0.6,3,146
2023-08-08,夏,95,良,50,71,15,0.8,3,153
2023-08-09,夏,89,良,50,71,14,0.9,3,146
2023-08-10,夏,60,良,43,64,20,0.7,2,80
2023-08-11,夏,57,良,9,13,10,0.5,3,108
2023-08-12,夏,70,良,12,22,14,0.5,3,124
2023-08-13,夏,102,轻度污染,20,38,17,0.4,3,162
2023-08-14,夏,109,轻度污染,26,49,17,0.5,3,169
2023-08-15,夏,120,轻度污染,30,53,14,0.6,2,181
2023-08-16,夏,112,轻度污染,26,42,13,0.6,2,173
2023-08-17,夏,63,良,22,49,16,0.3,3,115
2023-08-18,夏,123,轻度污染,22,54,21,0.4,2,185
2023-08-19,夏,75,良,34,59,18,0.6,2,130
2023-08-20,夏,90,良,10,19,11,0.4,3,148
2023-08-21,夏,50,优,6,17,16,0.3,3,99
2023-08-22,夏,78,良,9,23,16,0.3,3,133
2023-08-23,夏,48,优,10,17,13,0.4,3,96
2023-08-24,夏,64,良,15,25,16,0.4,3,116
2023-08-25,夏,58,良,14,25,15,0.4,3,109
2023-08-26,夏,57,良,22,37,19,0.5,2,108
2023-08-27,夏,50,优,11,24,17,0.4,2,100
2023-08-28,夏,44,优,10,22,16,0.3,3,88
2023-08-29,夏,60,良,14,31,20,0.4,2,112
2023-08-30,夏,66,良,21,36,16,0.5,2,119
2023-08-31,夏,72,良,20,33,18,0.5,3,126
2023-09-01,秋,83,良,27,50,23,0.6,2,139
2023-09-02,秋,102,轻度污染,29,39,16,0.6,3,162
2023-09-03,秋,116,轻度污染,49,67,21,0.7,3,177
2023-09-04,秋,114,轻度污染,73,93,19,0.9,3,175
2023-09-05,秋,118,轻度污染,62,85,20,0.8,4,179
2023-09-06,秋,102,轻度污染,60,83,17,0.7,3,162
2023-09-07,秋,94,良,70,89,20,0.8,3,89
2023-09-08,秋,48,优,17,20,10,0.5,3,96
2023-09-09,秋,49,优,21,28,12,0.6,3,98
2023-09-10,秋,51,良,26,35,17,0.6,3,101
2023-09-11,秋,48,优,5,14,19,0.3,2,96
2023-09-12,秋,72,良,14,40,24,0.5,2,126
2023-09-13,秋,97,良,25,52,26,0.5,2,156
2023-09-14,秋,114,轻度污染,32,61,29,0.5,3,175
2023-09-15,秋,116,轻度污染,50,81,28,0.6,3,177
2023-09-16,秋,76,良,54,79,24,0.6,3,131
2023-09-17,秋,79,良,21,36,20,0.5,2,134
2023-09-18,秋,29,优,7,19,23,0.3,3,57
2023-09-19,秋,41,优,7,22,22,0.3,2,82
2023-09-20,秋,70,良,17,46,27,0.4,2,123
2023-09-21,秋,42,优,9,22,19,0.3,3,84
2023-09-22,秋,46,优,14,34,25,0.5,3,91
2023-09-23,秋,46,优,21,46,32,0.5,2,56
2023-09-24,秋,48,优,26,48,28,0.5,3,68
2023-09-25,秋,64,良,46,73,33,0.7,2,86
2023-09-26,秋,51,良,31,52,28,0.5,3,76
2023-09-27,秋,37,优,8,27,29,0.3,3,68
2023-09-28,秋,45,优,14,42,24,0.3,3,89
2023-09-29,秋,36,优,4,15,13,0.2,3,72
2023-09-30,秋,40,优,9,26,21,0.3,3,79
2023-10-01,秋,53,良,25,56,30,0.4,3,85
2023-10-02,秋,75,良,32,62,24,0.5,3,130
2023-10-03,秋,31,优,8,19,17,0.3,3,62
2023-10-04,秋,29,优,8,24,22,0.3,3,57
2023-10-05,秋,37,优,14,37,27,0.3,2,59
2023-10-06,秋,60,良,34,69,34,0.5,3,90
2023-10-07,秋,45,优,25,45,29,0.4,3,73
2023-10-08,秋,38,优,6,13,16,0.3,3,75
2023-10-09,秋,45,优,13,26,25,0.4,2,90
2023-10-10,秋,63,良,29,56,33,0.5,2,115
2023-10-11,秋,93,良,69,105,50,0.7,3,50
2023-10-12,秋,52,良,36,48,29,0.5,3,71
2023-10-13,秋,38,优,7,17,26,0.3,2,76
2023-10-14,秋,35,优,9,26,24,0.3,2,70
2023-10-15,秋,38,优,13,36,23,0.4,2,75
2023-10-16,秋,60,良,33,70,32,0.6,2,95
2023-10-17,秋,34,优,14,26,19,0.4,3,67
2023-10-18,秋,31,优,4,16,12,0.2,2,62
2023-10-19,秋,30,优,6,21,16,0.2,2,59
2023-10-20,秋,39,优,12,36,31,0.3,2,60
2023-10-21,秋,53,良,23,56,40,0.4,3,60
2023-10-22,秋,112,轻度污染,84,138,59,0.8,4,72
2023-10-23,秋,147,轻度污染,112,165,51,0.9,3,124
2023-10-24,秋,82,良,60,102,50,0.7,3,98
2023-10-25,秋,43,优,11,43,33,0.4,3,56
2023-10-26,秋,65,良,27,79,47,0.6,3,56
2023-10-27,秋,89,良,65,128,51,0.9,4,84
2023-10-28,秋,178,中度污染,134,205,43,1.3,2,101
2023-10-29,秋,142,轻度污染,108,164,31,1.1,2,125
2023-10-30,秋,113,轻度污染,85,156,29,0.9,2,85
2023-10-31,秋,170,中度污染,129,197,33,1.2,2,117
2023-11-01,秋,96,良,63,141,17,0.7,2,82
2023-11-02,秋,38,优,6,38,18,0.3,3,46
2023-11-03,秋,65,良,24,80,36,0.5,2,40
2023-11-04,秋,51,良,19,51,22,0.5,3,54
2023-11-05,秋,47,优,10,47,8,0.2,2,56
2023-11-06,秋,43,优,21,43,32,0.4,2,41
2023-11-07,秋,56,良,31,61,38,0.5,2,45
2023-11-08,秋,31,优,4,13,6,0.2,2,61
2023-11-09,秋,25,优,6,18,15,0.2,2,50
2023-11-10,秋,26,优,8,19,16,0.2,2,52
2023-11-11,秋,30,优,6,17,8,0.2,2,59
2023-11-12,秋,40,优,22,40,29,0.3,2,47
2023-11-13,秋,58,良,36,66,45,0.5,3,40
2023-11-14,秋,69,良,44,87,51,0.7,3,22
2023-11-15,秋,31,优,5,22,7,0.2,2,61
2023-11-16,秋,29,优,4,16,7,0.2,2,58
2023-11-17,秋,50,优,20,47,40,0.4,3,38
2023-11-18,秋,56,良,25,61,38,0.4,2,54
2023-11-19,秋,85,良,62,119,65,0.8,4,29
2023-11-20,秋,152,中度污染,116,180,64,1.0,3,48
2023-11-21,秋,102,轻度污染,76,130,38,0.7,3,60
2023-11-22,秋,29,优,4,24,5,0.2,2,57
2023-11-23,秋,28,优,10,28,19,0.3,3,45
2023-11-24,秋,58,良,30,60,46,0.5,3,21
2023-11-25,秋,64,良,37,77,51,0.7,3,13
2023-11-26,秋,52,良,24,54,29,0.5,3,57
2023-11-27,秋,27,优,10,27,21,0.3,2,52
2023-11-28,秋,33,优,5,18,6,0.2,2,66
2023-11-29,秋,31,优,7,19,11,0.2,2,61
2023-11-30,秋,42,优,18,42,32,0.4,2,47
2023-12-01,冬,53,良,25,56,41,0.5,3,54
2023-12-02,冬,68,良,35,68,54,0.7,4,32
2023-12-03,冬,80,良,58,110,63,1.0,5,20
2023-12-04,冬,94,良,70,135,68,1.1,5,18
2023-12-05,冬,113,轻度污染,42,176,24,0.3,2,56
2023-12-06,冬,173,中度污染,89,296,60,0.8,4,21
2023-12-07,冬,145,轻度污染,84,239,70,1.1,5,24
2023-12-08,冬,81,良,36,112,43,0.7,4,36
2023-12-09,冬,56,良,28,62,38,0.8,7,24
2023-12-10,冬,40,优,28,40,28,0.6,2,38
2023-12-11,冬,78,良,57,71,41,0.7,2,16
2023-12-12,冬,107,轻度污染,80,98,45,1.3,2,14
2023-12-13,冬,68,良,49,61,29,1.0,3,41
2023-12-14,冬,18,优,8,18,7,0.3,2,0
2023-12-15,冬,17,优,7,17,5,0.3,3,0
2023-12-16,冬,32,优,18,32,25,0.4,3,0
2023-12-17,冬,72,良,52,72,55,0.7,3,0
2023-12-18,冬,31,优,19,31,19,0.4,2,0
2023-12-19,冬,16,优,7,16,8,0.3,3,0
2023-12-20,冬,22,优,9,22,12,0.2,2,0
2023-12-21,冬,43,优,18,38,34,0.4,2,0
2023-12-22,冬,42,优,24,42,28,0.4,3,0
2023-12-23,冬,52,良,31,53,37,0.5,3,0
2023-12-24,冬,80,良,49,80,64,0.8,3,0
2023-12-25,冬,57,良,32,55,45,0.6,2,0
2023-12-26,冬,55,良,26,46,44,0.7,3,0
2023-12-27,冬,64,良,45,71,51,0.8,3,34
2023-12-28,冬,129,轻度污染,98,132,69,1.2,3,21
2023-12-29,冬,150,轻度污染,115,145,62,1.2,3,45
2023-12-30,冬,32,优,12,29,21,0.3,2,64
